index,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,hour,hourly_demand,date,temperature_2m,precipitation,rain,snowfall,day_of_week,month,is_weekend,lag_demand_1,lag_demand_3,lag_demand_6,lag_demand_2,rolling_mean_3
41368,2023-09-01 12:33:00,2023-09-01 12:47:00,1.0,2.44,168,168,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41348,2023-09-01 12:35:00,2023-09-01 12:50:00,1.0,2.3,18,242,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41358,2023-09-01 12:35:00,2023-09-01 12:54:00,1.0,2.2,185,241,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41369,2023-09-01 12:35:00,2023-09-01 13:13:00,1.0,6.9,213,75,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41362,2023-09-01 12:35:00,2023-09-01 13:05:00,1.0,2.6,247,126,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41363,2023-09-01 12:36:00,2023-09-01 13:53:00,1.0,7.7,32,41,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41354,2023-09-01 12:38:00,2023-09-01 13:04:00,1.0,3.6,185,159,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41352,2023-09-01 12:39:00,2023-09-01 13:11:00,1.0,0.0,69,141,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41360,2023-09-01 12:40:00,2023-09-01 12:57:00,1.0,0.6,213,213,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41370,2023-09-01 12:43:00,2023-09-01 12:59:00,1.0,6.6,200,244,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41361,2023-09-01 12:45:00,2023-09-01 13:00:00,1.0,2.0,58,242,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41345,2023-09-01 12:48:00,2023-09-01 14:06:00,1.0,0.0,182,50,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41350,2023-09-01 12:50:00,2023-09-01 13:12:00,1.0,2.1,185,254,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41346,2023-09-01 12:51:00,2023-09-01 13:02:00,1.0,0.0,182,250,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41343,2023-09-01 12:51:00,2023-09-01 13:20:00,1.0,5.5,242,168,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41342,2023-09-01 12:55:00,2023-09-01 14:12:00,1.0,22.1,235,86,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41356,2023-09-01 12:57:00,2023-09-01 13:48:00,1.0,13.1,250,148,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41341,2023-09-01 12:58:00,2023-09-01 13:55:00,1.0,10.4,220,68,12,33,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,33.0
41383,2023-09-01 13:01:00,2023-09-01 13:26:00,1.0,2.5,174,235,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,33.0,33.0,33.0,33.0,27.666666666666668
41373,2023-09-01 13:04:00,2023-09-01 13:25:00,1.0,7.4,69,51,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,33.0,33.0,33.0,22.333333333333332
41386,2023-09-01 13:04:00,2023-09-01 13:23:00,1.0,5.4,259,242,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,33.0,33.0,17.0,17.0
41385,2023-09-01 13:07:00,2023-09-01 13:27:00,1.0,2.0,235,69,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,33.0,17.0,17.0
41371,2023-09-01 13:10:00,2023-09-01 13:42:00,1.0,0.0,60,75,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,33.0,17.0,17.0
41381,2023-09-01 13:12:00,2023-09-01 13:15:00,1.0,0.7,247,159,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,33.0,17.0,17.0
41384,2023-09-01 13:13:00,2023-09-01 13:26:00,1.0,1.2,185,248,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,17.0,17.0,17.0
41377,2023-09-01 13:16:00,2023-09-01 13:25:00,1.0,1.1,60,213,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,17.0,17.0,17.0
41379,2023-09-01 13:20:00,2023-09-01 13:43:00,1.0,2.4,126,159,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,17.0,17.0,17.0
41375,2023-09-01 13:22:00,2023-09-01 14:19:00,1.0,9.5,3,74,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,17.0,17.0,17.0
41387,2023-09-01 13:28:00,2023-09-01 13:43:00,1.0,2.4,247,42,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,17.0,17.0,17.0
41382,2023-09-01 13:38:00,2023-09-01 14:08:00,1.0,5.3,20,220,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,17.0,17.0,17.0
41380,2023-09-01 13:46:00,2023-09-01 13:56:00,1.0,0.7,168,168,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,17.0,17.0,17.0
41376,2023-09-01 13:50:00,2023-09-01 14:02:00,1.0,2.71,220,243,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,17.0,17.0,17.0
41378,2023-09-01 13:52:00,2023-09-01 14:13:00,1.0,1.6,250,78,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,17.0,17.0,17.0
41374,2023-09-01 13:53:00,2023-09-01 14:23:00,1.0,5.94,247,141,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,17.0,17.0,17.0
41372,2023-09-01 13:58:00,2023-09-01 14:07:00,1.0,1.6,168,126,13,17,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,17.0,17.0,17.0
41407,2023-09-01 14:07:00,2023-09-01 14:17:00,2.0,1.4,220,200,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,17.0,17.0,17.0,17.0,18.0
41403,2023-09-01 14:09:00,2023-09-01 14:33:00,1.0,1.7,254,3,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,17.0,17.0,17.0,19.0
41397,2023-09-01 14:18:00,2023-09-01 15:30:00,1.0,0.0,51,61,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,17.0,17.0,20.0,20.0
41401,2023-09-01 14:22:00,2023-09-01 15:00:00,1.0,2.5,167,235,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,17.0,20.0,20.0
41400,2023-09-01 14:22:00,2023-09-01 14:26:00,2.0,0.67,247,247,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,17.0,20.0,20.0
41398,2023-09-01 14:24:00,2023-09-01 14:52:00,1.0,6.2,235,51,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,17.0,20.0,20.0
41405,2023-09-01 14:24:00,2023-09-01 14:52:00,1.0,5.8,46,212,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41396,2023-09-01 14:26:00,2023-09-01 14:45:00,1.0,0.0,47,168,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41406,2023-09-01 14:32:00,2023-09-01 15:25:00,1.0,13.7,126,216,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41402,2023-09-01 14:34:00,2023-09-01 14:50:00,1.0,1.6,254,51,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41399,2023-09-01 14:36:00,2023-09-01 15:18:00,1.0,12.97,159,135,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41388,2023-09-01 14:37:00,2023-09-01 14:38:00,1.0,0.0,168,168,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41389,2023-09-01 14:38:00,2023-09-01 14:39:00,1.0,0.0,168,168,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41404,2023-09-01 14:44:00,2023-09-01 14:54:00,1.0,1.7,32,242,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41390,2023-09-01 14:48:00,2023-09-01 14:49:00,1.0,0.0,168,168,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41391,2023-09-01 14:49:00,2023-09-01 14:49:00,1.0,0.0,168,168,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41392,2023-09-01 14:50:00,2023-09-01 14:51:00,0.0,0.0,168,168,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41393,2023-09-01 14:52:00,2023-09-01 14:52:00,1.0,0.0,168,168,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41394,2023-09-01 14:53:00,2023-09-01 14:54:00,1.0,0.0,168,168,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41395,2023-09-01 14:58:00,2023-09-01 14:58:00,1.0,0.0,168,168,14,20,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,20.0
41409,2023-09-01 15:07:00,2023-09-01 15:19:00,1.0,0.0,159,168,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,20.0,20.0,20.0,20.0,19.666666666666668
46025,2023-09-01 15:08:00,2023-09-01 15:28:00,1.0,0.0,168,7,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,20.0,20.0,20.0,19.333333333333332
41414,2023-09-01 15:08:00,2023-09-01 15:22:00,1.0,5.07,136,200,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,20.0,20.0,19.0,19.0
41416,2023-09-01 15:08:00,2023-09-01 15:36:00,1.0,3.0,168,147,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,20.0,19.0,19.0
41421,2023-09-01 15:11:00,2023-09-01 15:30:00,1.0,1.8,182,213,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,20.0,19.0,19.0
41420,2023-09-01 15:17:00,2023-09-01 15:33:00,1.0,1.6,60,69,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,20.0,19.0,19.0
41411,2023-09-01 15:18:00,2023-09-01 15:45:00,1.0,7.3,69,143,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
41422,2023-09-01 15:18:00,2023-09-01 15:58:00,1.0,8.6,81,74,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
41423,2023-09-01 15:19:00,2023-09-01 16:16:00,1.0,0.0,136,90,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
41415,2023-09-01 15:26:00,2023-09-01 15:50:00,1.0,4.45,200,18,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
41424,2023-09-01 15:31:00,2023-09-01 16:22:00,1.0,13.1,136,16,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
41412,2023-09-01 15:40:00,2023-09-01 16:17:00,1.0,0.0,185,75,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
41408,2023-09-01 15:42:00,2023-09-01 16:41:00,1.0,0.0,51,166,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
41419,2023-09-01 15:42:00,2023-09-01 16:23:00,1.0,3.4,147,242,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
41413,2023-09-01 15:44:00,2023-09-01 16:56:00,1.0,17.0,169,124,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
46024,2023-09-01 15:46:00,2023-09-01 16:22:00,1.0,12.11,31,233,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
41417,2023-09-01 15:49:00,2023-09-01 15:58:00,1.0,1.5,168,74,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
41418,2023-09-01 15:51:00,2023-09-01 16:19:00,1.0,1.4,81,185,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
41410,2023-09-01 15:56:00,2023-09-01 16:50:00,1.0,0.0,167,143,15,19,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,19.0
41428,2023-09-01 16:01:00,2023-09-01 17:06:00,1.0,11.3,168,197,16,7,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,19.0,19.0,19.0,19.0,15.0
41430,2023-09-01 16:07:00,2023-09-01 16:30:00,1.0,2.8,78,159,16,7,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,7.0,19.0,19.0,19.0,11.0
41427,2023-09-01 16:15:00,2023-09-01 16:36:00,5.0,1.99,159,116,16,7,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,7.0,19.0,19.0,7.0,7.0
46026,2023-09-01 16:21:00,2023-09-01 16:42:00,5.0,7.0,168,138,16,7,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,7.0,7.0,19.0,7.0,7.0
41429,2023-09-01 16:36:00,2023-09-01 16:58:00,1.0,4.5,212,174,16,7,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,7.0,7.0,19.0,7.0,7.0
41425,2023-09-01 16:48:00,2023-09-01 16:48:00,1.0,0.0,220,220,16,7,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,7.0,7.0,19.0,7.0,7.0
41426,2023-09-01 16:57:00,2023-09-01 17:08:00,1.0,2.09,169,254,16,7,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,7.0,7.0,7.0,7.0,7.0
41436,2023-09-01 17:03:00,2023-09-01 17:46:00,1.0,5.6,167,3,17,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,7.0,7.0,7.0,7.0,7.333333333333333
41435,2023-09-01 17:06:00,2023-09-01 17:19:00,1.0,1.6,119,69,17,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,7.0,7.0,7.0,7.666666666666667
41432,2023-09-01 17:37:00,2023-09-01 18:41:00,1.0,0.0,182,181,17,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,7.0,7.0,8.0,8.0
46027,2023-09-01 17:41:00,2023-09-01 18:02:00,1.0,3.75,242,20,17,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,8.0,7.0,8.0,8.0
46028,2023-09-01 17:51:00,2023-09-01 17:57:00,1.0,0.0,168,42,17,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,8.0,7.0,8.0,8.0
41434,2023-09-01 17:53:00,2023-09-01 18:07:00,1.0,1.8,185,183,17,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,8.0,7.0,8.0,8.0
41433,2023-09-01 17:54:00,2023-09-01 18:53:00,1.0,14.9,46,25,17,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,8.0,8.0,8.0,8.0
41431,2023-09-01 17:59:00,2023-09-01 18:25:00,1.0,7.79,159,28,17,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,8.0,8.0,8.0,8.0
41437,2023-09-01 18:06:00,2023-09-01 19:09:00,1.0,10.2,250,50,18,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,8.0,8.0,8.0,6.666666666666667
41439,2023-09-01 18:17:00,2023-09-01 18:19:00,2.0,0.07,167,167,18,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,4.0,8.0,8.0,8.0,5.333333333333333
46029,2023-09-01 18:41:00,2023-09-01 19:41:00,2.0,0.0,208,230,18,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,4.0,8.0,8.0,4.0,4.0
41438,2023-09-01 18:48:00,2023-09-01 20:04:00,1.0,15.1,212,35,18,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,4.0,4.0,8.0,4.0,4.0
41442,2023-09-01 19:08:00,2023-09-01 19:17:00,1.0,1.6,247,116,19,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,4.0,4.0,8.0,4.0,4.0
41441,2023-09-01 19:17:00,2023-09-01 20:36:00,1.0,13.4,3,55,19,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,4.0,4.0,8.0,4.0,4.0
41440,2023-09-01 19:23:00,2023-09-01 20:02:00,1.0,16.9,259,48,19,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,4.0,4.0,4.0,4.0,4.0
41443,2023-09-01 19:55:00,2023-09-01 20:15:00,1.0,7.3,185,265,19,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,4.0,4.0,4.0,4.0,4.0
41446,2023-09-01 20:17:00,2023-09-01 21:00:00,1.0,10.0,18,230,20,3,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,4.0,4.0,4.0,4.0,3.6666666666666665
41444,2023-09-01 20:38:00,2023-09-01 21:17:00,1.0,6.4,168,145,20,3,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,3.0,4.0,4.0,4.0,3.3333333333333335
41445,2023-09-01 20:45:00,2023-09-01 21:40:00,1.0,15.6,242,164,20,3,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,3.0,4.0,4.0,3.0,3.0
41447,2023-09-01 21:03:00,2023-09-01 21:04:00,1.0,0.12,168,264,21,2,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,3.0,3.0,4.0,3.0,2.6666666666666665
41448,2023-09-01 21:34:00,2023-09-01 22:55:00,1.0,14.9,147,227,21,2,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,2.0,3.0,4.0,3.0,2.3333333333333335
41449,2023-09-01 22:14:00,2023-09-01 23:10:00,1.0,16.3,78,85,22,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,2.0,3.0,4.0,2.0,2.6666666666666665
41450,2023-09-01 22:15:00,2023-09-01 22:52:00,1.0,0.0,69,61,22,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,4.0,2.0,3.0,2.0,3.3333333333333335
41451,2023-09-01 22:24:00,2023-09-01 22:57:00,1.0,0.0,254,166,22,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,4.0,2.0,3.0,4.0,4.0
41452,2023-09-01 22:31:00,2023-09-01 23:13:00,1.0,10.7,69,37,22,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,4.0,4.0,3.0,4.0,4.0
41455,2023-09-01 23:05:00,2023-09-01 23:07:00,1.0,0.16,254,254,23,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,4.0,4.0,2.0,4.0,5.333333333333333
41454,2023-09-01 23:20:00,2023-09-01 23:34:00,1.0,2.57,69,212,23,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,4.0,2.0,4.0,6.666666666666667
41460,2023-09-01 23:22:00,2023-09-01 23:58:00,1.0,14.76,168,216,23,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,4.0,4.0,8.0,8.0
41457,2023-09-01 23:29:00,2023-09-01 23:29:00,1.0,0.0,168,168,23,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,8.0,4.0,8.0,8.0
41459,2023-09-01 23:30:00,2023-09-01 23:31:00,1.0,0.0,168,168,23,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,8.0,4.0,8.0,8.0
41458,2023-09-01 23:30:00,2023-09-01 23:30:00,1.0,0.0,168,168,23,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,8.0,4.0,8.0,8.0
41453,2023-09-01 23:41:00,2023-09-01 23:47:00,1.0,0.0,247,47,23,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,8.0,8.0,8.0,8.0
41456,2023-09-01 23:56:00,2023-09-02 00:01:00,1.0,0.8,168,168,23,8,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,4,9,0,8.0,8.0,8.0,8.0,8.0
41463,2023-09-02 00:15:00,2023-09-02 00:25:00,2.0,1.79,159,74,0,3,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,8.0,8.0,8.0,8.0,6.333333333333333
41461,2023-09-02 00:18:00,2023-09-02 00:45:00,1.0,2.5,168,168,0,3,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,3.0,8.0,8.0,8.0,4.666666666666667
41462,2023-09-02 00:58:00,2023-09-02 01:09:00,3.0,1.97,136,220,0,3,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,3.0,8.0,8.0,3.0,3.0
41464,2023-09-02 01:16:00,2023-09-02 01:17:00,1.0,0.0,169,169,1,3,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,3.0,3.0,8.0,3.0,3.0
41465,2023-09-02 01:20:00,2023-09-02 01:21:00,1.0,0.0,213,213,1,3,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,3.0,3.0,8.0,3.0,3.0
41466,2023-09-02 01:21:00,2023-09-02 01:31:00,1.0,4.7,213,51,1,3,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,3.0,3.0,8.0,3.0,3.0
41467,2023-09-02 02:12:00,2023-09-02 02:16:00,2.0,1.1,220,127,2,1,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,3.0,3.0,3.0,3.0,2.3333333333333335
46030,2023-09-02 03:40:00,2023-09-02 03:49:00,2.0,0.0,247,159,3,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,1.0,3.0,3.0,3.0,2.6666666666666665
41469,2023-09-02 03:41:00,2023-09-02 03:41:00,2.0,0.0,159,159,3,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,4.0,3.0,3.0,1.0,3.0
46031,2023-09-02 03:54:00,2023-09-02 04:03:00,2.0,0.0,159,248,3,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,4.0,1.0,3.0,4.0,4.0
41468,2023-09-02 03:54:00,2023-09-02 04:34:00,1.0,9.4,18,68,3,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,4.0,4.0,3.0,4.0,4.0
41471,2023-09-02 04:03:00,2023-09-02 04:03:00,1.0,0.0,46,46,4,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,4.0,4.0,3.0,4.0,4.0
41472,2023-09-02 04:06:00,2023-09-02 04:11:00,1.0,0.91,212,212,4,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,4.0,4.0,1.0,4.0,4.0
41470,2023-09-02 04:13:00,2023-09-02 04:28:00,1.0,5.1,126,247,4,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,4.0,4.0,4.0,4.0,4.0
46032,2023-09-02 04:41:00,2023-09-02 04:55:00,1.0,0.0,51,252,4,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,4.0,4.0,4.0,4.0,4.0
41474,2023-09-02 05:28:00,2023-09-02 05:28:00,1.0,0.0,182,182,5,3,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,4.0,4.0,4.0,4.0,3.6666666666666665
41473,2023-09-02 05:29:00,2023-09-02 05:58:00,1.0,7.9,136,163,5,3,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,3.0,4.0,4.0,4.0,3.3333333333333335
41475,2023-09-02 05:50:00,2023-09-02 06:18:00,1.0,0.0,208,68,5,3,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,3.0,4.0,4.0,3.0,3.0
41478,2023-09-02 06:25:00,2023-09-02 07:01:00,1.0,6.9,167,246,6,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,3.0,3.0,4.0,3.0,3.3333333333333335
41476,2023-09-02 06:46:00,2023-09-02 06:59:00,1.0,0.0,51,78,6,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,4.0,3.0,4.0,3.0,3.6666666666666665
41477,2023-09-02 06:54:00,2023-09-02 06:55:00,1.0,0.0,235,235,6,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,4.0,3.0,4.0,4.0,4.0
41479,2023-09-02 06:56:00,2023-09-02 07:11:00,1.0,1.9,47,20,6,4,2023-09-01 12:00:00,15.643499,0.0,0.0,0.0,5,9,1,4.0,4.0,3.0,4.0,4.0
